day,src_ip,dst_ip,connection_count,delta_mean_s,delta_std_s,delta_cv,recurrent_ratio,bytes_out_mean,bytes_out_cv,bytes_in_mean,duration_mean_ms,packets_out_mean,tls_ratio,night_ratio,unique_ports,label
2026-08-07,10.20.0.46,23.215.0.136,15,5248.316733333334,11946.774487097056,2.276305927045179,0.13333333333333333,4084.133333333333,0.4910874851030255,45164.666666666664,1901.2666666666667,16.866666666666667,0.2,0.0,2,0
2026-08-07,10.20.0.46,52.85.12.44,16,5052.5913125,13991.887711437294,2.769249845484567,0.1875,4643.875,0.5494124146090833,29410.8125,1865.625,15.5625,1.0,0.0,1,0
2026-08-07,10.20.0.47,104.18.32.47,6,14224.711666666664,23707.13891912939,1.6666164822646823,0.3333333333333333,5247.166666666667,0.5955850648308613,28595.666666666668,823.6666666666666,13.333333333333334,1.0,0.0,1,0
2026-08-07,10.20.0.47,104.26.10.78,24,3803.779666666667,9290.356505577245,2.4424013270249647,0.08333333333333333,2924.2083333333335,0.9339709456383616,32618.583333333332,2020.375,20.791666666666668,1.0,0.041666666666666664,1,0
2026-08-07,10.20.0.47,13.107.42.12,283,334.2796537102473,510.8627143352359,1.5282495020712517,0.833922261484099,1529.6643109540637,0.5323751944789228,5034.597173144876,702.7455830388693,6.717314487632509,1.0,0.31802120141342755,1,0
2026-08-07,10.20.0.47,142.250.74.14,9,9311.370888888889,12401.062393517665,1.3318191855418042,0.1111111111111111,3915.1111111111113,0.7507974616078095,25788.11111111111,2013.7777777777778,16.666666666666668,1.0,0.1111111111111111,1,0
2026-08-07,10.20.0.47,151.101.1.69,18,5483.517333333333,8510.414881850003,1.5519992669881235,0.1111111111111111,4515.0,0.5288698361901637,32647.333333333332,1703.7777777777778,22.555555555555557,0.8888888888888888,0.05555555555555555,2,0
2026-08-07,10.20.0.47,17.253.144.10,6,16552.173666666666,9406.691168512561,0.5683054901397077,0.0,2906.6666666666665,0.8805803170795249,28159.0,2534.0,19.666666666666668,1.0,0.16666666666666666,1,0
2026-08-07,10.20.0.47,172.217.20.174,29,3034.4059999999995,5081.651849758589,1.6746776304023216,0.10344827586206896,3404.655172413793,0.5788289419816481,29609.172413793105,1491.4137931034484,18.551724137931036,1.0,0.06896551724137931,1,0
2026-08-07,10.20.0.47,192.0.2.50,3,31926.891333333333,41170.17921676782,1.2895141837308797,0.3333333333333333,4077.6666666666665,0.34092564128782815,11398.0,2264.0,14.0,0.3333333333333333,0.0,3,0
2026-08-07,10.20.0.47,198.51.100.10,4,18398.8125,27763.561212450633,1.5089865833705645,0.0,2513.25,1.0042631569505045,57086.0,1075.25,18.0,0.5,0.0,2,0
2026-08-07,10.20.0.47,203.0.113.25,4,30414.968,30626.093424455845,1.006941497503987,0.0,5621.5,0.382969746345366,1395.75,1389.25,18.5,1.0,0.25,1,0
2026-08-07,10.20.0.47,203.0.113.50,4,16220.758749999999,15828.7546946948,0.9758331862678619,0.0,5069.5,0.40779197977970866,56519.0,2257.25,16.0,1.0,0.0,1,0
2026-08-07,10.20.0.47,23.215.0.136,24,3573.227083333333,9096.981093072836,2.5458726470265622,0.0,4777.0,0.5238533044883765,33327.333333333336,2551.7916666666665,18.208333333333332,0.375,0.041666666666666664,2,0
2026-08-07,10.20.0.47,52.85.12.44,21,3870.3379999999997,10276.995238857817,2.655322413406224,0.14285714285714285,4488.190476190476,0.8289393864890895,43366.19047619047,1734.4285714285713,14.523809523809524,1.0,0.0,1,0
2026-08-07,10.20.0.48,104.18.32.47,9,9894.907555555556,19439.279919293702,1.9645741822397729,0.1111111111111111,2414.4444444444443,0.7884422737819946,24409.444444444445,2068.777777777778,20.444444444444443,1.0,0.0,1,0
2026-08-07,10.20.0.48,104.26.10.78,20,4419.2447,12735.215048969456,2.88176281548054,0.15,4185.6,0.5646469985355891,24005.85,1449.2,16.6,1.0,0.0,1,0
2026-08-07,10.20.0.48,13.107.42.12,11,9575.245181818182,15832.297465798838,1.6534613124958695,0.09090909090909091,4164.181818181818,0.66184989357328,38087.181818181816,3221.2727272727275,19.272727272727273,1.0,0.09090909090909091,1,0
2026-08-07,10.20.0.48,142.250.74.14,9,8401.623555555554,18064.79452367229,2.1501551937216927,0.1111111111111111,5922.555555555556,0.5296652131054213,45713.555555555555,1914.6666666666667,16.555555555555557,1.0,0.0,1,0
2026-08-07,10.20.0.48,151.101.1.69,28,2723.7324642857143,5076.482374585123,1.8637962579472378,0.0,3297.785714285714,0.8391610729261213,35884.0,1701.3214285714287,15.535714285714286,0.32142857142857145,0.0,2,0
2026-08-07,10.20.0.48,17.253.144.10,12,8587.073750000001,13859.74756859135,1.6140245177923793,0.0,3197.3333333333335,0.6565825005767303,36694.166666666664,2419.5833333333335,12.333333333333334,1.0,0.08333333333333333,1,0
2026-08-07,10.20.0.48,172.217.20.174,17,5286.051764705882,8417.528317378219,1.592403686543651,0.058823529411764705,4317.235294117647,0.6386207549086536,26974.58823529412,1252.2941176470588,18.705882352941178,1.0,0.058823529411764705,1,0
2026-08-07,10.20.0.48,192.0.2.10,3,147924.89200000002,188021.91353029318,1.2710633821540542,0.3333333333333333,2582.3333333333335,1.0168601888465265,86264.0,3881.6666666666665,16.0,0.3333333333333333,0.0,3,0
2026-08-07,10.20.0.48,192.0.2.20,1,143698.421,0.0,0.0,1.0,1951.0,0.0,24023.0,758.0,11.0,1.0,0.0,1,0
2026-08-07,10.20.0.48,192.0.2.30,1,163714.407,0.0,0.0,1.0,3454.0,0.0,81850.0,2464.0,17.0,1.0,0.0,1,0
2026-08-07,10.20.0.48,192.0.2.40,3,28752.372999999996,16004.50163818857,0.556632373897924,0.6666666666666666,5647.666666666667,0.3052572113024252,36018.0,3579.6666666666665,17.333333333333332,0.3333333333333333,0.3333333333333333,1,0
2026-08-07,10.20.0.48,192.0.2.50,2,123406.61750000001,118636.8785,0.9613494065664672,0.0,1728.5,0.8692507954874168,11547.0,2337.5,19.5,0.0,0.0,2,0
2026-08-07,10.20.0.48,198.51.100.10,2,30369.523,21787.233999999997,0.7174045506081869,0.0,4186.5,0.2521199092320554,22422.5,3103.5,13.0,0.5,0.0,2,0
2026-08-07,10.20.0.48,198.51.100.20,1,71755.993,0.0,0.0,1.0,4432.0,0.0,48575.0,20.0,20.0,1.0,0.0,1,0
2026-08-07,10.20.0.48,203.0.113.25,2,42383.1385,37894.724500000004,0.8940990648911006,0.0,2574.5,0.3062730627306273,19828.0,2931.5,19.5,0.5,0.0,2,0
2026-08-07,10.20.0.48,203.0.113.50,4,26223.717,40917.234132148405,1.5603140520525143,0.5,1031.0,0.9169801419161315,26274.75,1167.5,13.5,1.0,0.0,1,0
2026-08-07,10.20.0.48,23.215.0.136,22,3544.7563636363634,3737.820883467198,1.0544648207169818,0.09090909090909091,4696.590909090909,0.5486801213135064,35408.59090909091,1533.1818181818182,17.545454545454547,0.5454545454545454,0.09090909090909091,2,0
2026-08-07,10.20.0.48,52.85.12.44,23,4324.049695652174,7277.480805190353,1.683024321507648,0.043478260869565216,3082.0434782608695,0.8830364213267632,31356.652173913044,2334.3478260869565,17.130434782608695,1.0,0.13043478260869565,1,0
2026-08-07,10.20.0.49,104.18.32.47,13,7591.139153846153,18759.53270081436,2.4712407875318148,0.07692307692307693,3858.5384615384614,0.6127715166851885,37056.230769230766,2170.3076923076924,17.53846153846154,1.0,0.0,1,0
2026-08-07,10.20.0.49,104.26.10.78,17,5088.847647058824,10613.11629191999,2.085563771604363,0.11764705882352941,2880.294117647059,0.6964723998862148,33594.294117647056,1594.0,21.529411764705884,1.0,0.0,1,0
2026-08-07,10.20.0.49,13.107.42.12,8,12449.503625000001,22005.81275174379,1.7676056342964266,0.375,3428.5,0.7137663502338949,48250.5,2112.125,19.25,1.0,0.0,1,0
2026-08-07,10.20.0.49,142.250.74.14,5,11777.9874,9057.354774423151,0.7690070015207479,0.2,6711.8,0.6458124065758454,15130.6,2063.6,16.8,1.0,0.2,1,0
2026-08-07,10.20.0.49,151.101.1.69,28,3080.11075,7512.043579810169,2.4388874912404277,0.07142857142857142,4223.714285714285,0.4778899268595319,29313.535714285714,1767.357142857143,17.321428571428573,0.5,0.03571428571428571,2,0
2026-08-07,10.20.0.49,17.253.144.10,11,7495.3592727272735,16101.40166315929,2.148182772471774,0.09090909090909091,4933.272727272727,0.5621224565583581,27376.272727272728,2741.0,14.636363636363637,1.0,0.0,1,0
2026-08-07,10.20.0.49,172.217.20.174,19,4137.207368421053,8242.258773937525,1.9922276163505792,0.05263157894736842,3697.1052631578946,0.8748132537420815,26011.0,2217.2105263157896,17.736842105263158,1.0,0.0,1,0
2026-08-07,10.20.0.49,192.0.2.10,2,81747.44949999999,76174.6655,0.9318292615355542,0.0,5119.0,0.2797421371361594,7910.5,1354.5,6.0,0.0,0.0,1,0
2026-08-07,10.20.0.49,192.0.2.30,3,84254.47333333334,107372.15777972715,1.274379312240598,0.3333333333333333,3383.6666666666665,0.3552031803056246,65127.333333333336,2803.0,16.0,0.3333333333333333,0.0,2,0
2026-08-07,10.20.0.49,192.0.2.40,1,163781.078,0.0,0.0,1.0,5418.0,0.0,59226.0,20.0,46.0,0.0,0.0,1,0
2026-08-07,10.20.0.49,192.0.2.50,2,96146.959,79336.78,0.8251616153559261,0.0,3423.0,0.3257376570260006,13512.0,2277.5,8.5,0.0,0.0,1,0
2026-08-07,10.20.0.49,198.51.100.10,143,812.8196223776224,2491.359602628661,3.0650829950943494,0.7482517482517482,1479.1608391608393,0.639036128155576,4158.167832167832,663.2937062937064,6.8671328671328675,0.4965034965034965,0.3146853146853147,2,0
2026-08-07,10.20.0.49,198.51.100.20,4,20821.5055,31891.24097502898,1.5316491391570597,0.0,3466.25,0.6543122861735365,55768.5,2638.5,17.25,1.0,0.0,1,0
2026-08-07,10.20.0.49,203.0.113.25,4,45927.8725,70670.71871472844,1.538732688189039,0.0,3078.75,0.06754675807047186,26313.75,2086.5,19.75,0.25,0.0,2,0
2026-08-07,10.20.0.49,203.0.113.50,7,12266.296285714285,17833.766368536984,1.4538835483133363,0.14285714285714285,6269.571428571428,0.4435144541300891,29631.85714285714,2227.714285714286,17.571428571428573,1.0,0.0,1,0
2026-08-07,10.20.0.49,23.215.0.136,18,4212.5941111111115,9303.298444995711,2.208448808409382,0.0,4156.277777777777,0.4696671006077001,23841.777777777777,1760.5,20.055555555555557,0.4444444444444444,0.0,2,0
2026-08-07,10.20.0.49,52.85.12.44,25,2971.66852,7130.536380983664,2.399505978878042,0.04,4544.16,0.6020405395414201,36223.44,2429.36,17.24,1.0,0.0,1,0
2026-08-07,10.20.0.50,104.18.32.47,7,14567.300571428572,12378.95815350499,0.8497770807162678,0.14285714285714285,3448.285714285714,0.5085616911206309,26828.285714285714,1122.857142857143,18.285714285714285,1.0,0.14285714285714285,1,0
2026-08-07,10.20.0.50,104.26.10.78,12,6300.811333333334,8853.897240197903,1.4051995484070308,0.16666666666666666,3253.5,0.7844115032581188,26035.083333333332,2189.4166666666665,15.833333333333334,1.0,0.0,1,0
2026-08-07,10.20.0.50,13.107.42.12,4,13707.258,11328.491174805959,0.8264593235792277,0.0,4503.0,0.7197664612996119,32376.75,2056.0,10.75,1.0,0.0,1,0
2026-08-07,10.20.0.50,142.250.74.14,3,30933.634333333335,23876.70233660009,0.7718686423751747,0.3333333333333333,1894.3333333333333,0.8530636287436469,16945.666666666668,2738.3333333333335,6.333333333333333,1.0,0.0,1,0
2026-08-07,10.20.0.50,151.101.1.69,21,4286.194809523809,8535.564329399978,1.9914083957253146,0.047619047619047616,5247.476190476191,0.6179899423477678,32706.428571428572,1523.5238095238096,18.61904761904762,0.38095238095238093,0.047619047619047616,2,0
2026-08-07,10.20.0.50,17.253.144.10,3,27045.173,26085.01284761586,0.9644979105001792,0.3333333333333333,2344.0,0.7120043453046649,51360.0,1531.0,15.666666666666666,1.0,0.0,1,0
2026-08-07,10.20.0.50,172.217.20.174,24,3381.1965416666667,9481.484572958618,2.8041802527944695,0.0,3144.4166666666665,0.7547897912871224,27509.666666666668,1852.5,18.875,1.0,0.0,1,0
2026-08-07,10.20.0.50,192.0.2.20,3,61020.51066666667,79433.91034711496,1.3017575480650128,0.3333333333333333,3054.3333333333335,0.7632280382982259,52332.0,2236.3333333333335,25.666666666666668,0.0,0.0,2,0
2026-08-07,10.20.0.50,192.0.2.40,1,94489.63,0.0,0.0,1.0,1901.0,0.0,25293.0,3936.0,17.0,0.0,0.0,1,0
2026-08-07,10.20.0.50,192.0.2.50,1,39446.042,0.0,0.0,1.0,5139.0,0.0,41018.0,5851.0,35.0,0.0,0.0,1,0
2026-08-07,10.20.0.50,198.51.100.10,8,10874.727125,15319.293628494312,1.4087060256690633,0.0,3566.75,0.6959209501235306,32379.0,2467.125,22.125,0.375,0.0,2,0
2026-08-07,10.20.0.50,198.51.100.20,1,54367.059,0.0,0.0,1.0,1927.0,0.0,31701.0,1339.0,21.0,1.0,0.0,1,0
2026-08-07,10.20.0.50,203.0.113.25,2,35754.358,19727.464,0.551749915352976,0.0,2125.5,0.914843566219713,31458.5,2421.0,27.5,0.5,0.0,2,0
2026-08-07,10.20.0.50,203.0.113.50,1,91791.863,0.0,0.0,1.0,1.0,0.0,1.0,4673.0,12.0,1.0,0.0,1,0
2026-08-07,10.20.0.50,23.215.0.136,18,4863.052833333333,11502.004274404495,2.365181845355473,0.0,4778.444444444444,0.6025848952050462,21208.61111111111,2164.722222222222,15.11111111111111,0.2777777777777778,0.0,2,0
2026-08-07,10.20.0.50,52.85.12.44,15,5130.075866666667,6798.997162510424,1.3253209775488488,0.2,4119.933333333333,0.6758374237847576,25934.2,1839.6,17.466666666666665,1.0,0.06666666666666667,1,0
2026-08-07,10.20.0.51,104.18.32.47,5,13212.444399999998,19015.050674986513,1.4391773466979747,0.2,3703.2,0.26688752361438767,51933.4,1400.2,20.8,1.0,0.0,1,0
2026-08-07,10.20.0.51,104.26.10.78,23,4006.906217391304,8445.124127587695,2.1076420733115864,0.13043478260869565,4244.391304347826,0.687267973536337,30160.347826086956,2063.8260869565215,16.391304347826086,1.0,0.043478260869565216,1,0
2026-08-07,10.20.0.51,13.107.42.12,5,15750.9872,20009.818360310484,1.27038503087035,0.4,3992.2,0.9418798215763112,26345.8,2779.2,22.0,1.0,0.0,1,0
2026-08-07,10.20.0.51,142.250.74.14,5,17494.5536,22015.956462557304,1.2584463122601368,0.2,3376.2,0.8583261772140696,25534.2,3120.0,9.2,1.0,0.0,1,0
2026-08-07,10.20.0.51,151.101.1.69,23,4036.654,5127.232991117274,1.2701690536561403,0.08695652173913043,4245.04347826087,0.5870680038480974,25152.0,1828.4782608695652,15.434782608695652,0.43478260869565216,0.08695652173913043,2,0
2026-08-07,10.20.0.51,17.253.144.10,5,16732.4234,16091.534200453985,0.9616977658152006,0.2,3161.2,0.6454808297516842,16097.4,1667.0,20.2,1.0,0.0,1,0
2026-08-07,10.20.0.51,172.217.20.174,16,5296.064375,12526.507541950099,2.3652483533019932,0.0,5419.5,0.5237580758069781,30342.375,1691.5,18.3125,1.0,0.0,1,0
2026-08-07,10.20.0.51,192.0.2.10,1,181271.466,0.0,0.0,1.0,1325.0,0.0,5003.0,2525.0,24.0,0.0,0.0,1,0
2026-08-07,10.20.0.51,192.0.2.20,1,80066.942,0.0,0.0,1.0,5709.0,0.0,1.0,1387.0,36.0,1.0,0.0,1,0
2026-08-07,10.20.0.51,192.0.2.30,2,47937.5665,45597.3695,0.9511823988812615,0.0,5126.5,0.436457622159368,36820.5,855.0,13.5,0.0,0.0,1,0
2026-08-07,10.20.0.51,192.0.2.40,1,164906.149,0.0,0.0,1.0,6879.0,0.0,68258.0,20.0,6.0,0.0,0.0,1,0
2026-08-07,10.20.0.51,198.51.100.10,2,42722.7475,41454.5925,0.9703166328429603,0.0,5373.5,0.4305387550013957,75014.0,3767.0,20.0,0.5,0.0,2,0
2026-08-07,10.20.0.51,198.51.100.20,141,808.8940780141844,2324.2443823818594,2.8733606111789367,0.9148936170212766,1483.049645390071,0.3530256852054301,4405.31914893617,643.0851063829788,6.957446808510638,1.0,0.3333333333333333,1,0
2026-08-07,10.20.0.51,203.0.113.25,4,19476.82775,14340.600354533424,0.7362903517249324,0.0,5246.5,0.5208302768203014,31445.5,646.75,21.25,0.25,0.25,2,0
2026-08-07,10.20.0.51,203.0.113.50,9,25601.64822222222,62124.17273156355,2.426569265866242,0.1111111111111111,3040.777777777778,0.6484621001696252,28859.666666666668,2191.6666666666665,16.77777777777778,1.0,0.0,1,0
2026-08-07,10.20.0.51,23.215.0.136,20,4817.79,11698.079040494624,2.4281006520613437,0.2,4291.95,0.6014418737455012,30522.1,2768.5,14.85,0.35,0.0,2,0
2026-08-07,10.20.0.51,52.85.12.44,25,3764.8442800000003,8493.317824670783,2.255954614056649,0.04,4242.2,0.5739271097067593,31633.44,1923.76,16.32,1.0,0.04,1,0
2026-08-07,10.20.0.52,104.18.32.47,9,10154.075888888889,20249.235128427605,1.9941977339942236,0.1111111111111111,3102.222222222222,0.8124023071999307,18153.0,749.5555555555555,19.22222222222222,1.0,0.0,1,0
2026-08-07,10.20.0.52,104.26.10.78,29,3170.0325862068967,9835.179896300953,3.102548516092461,0.1724137931034483,4352.689655172414,0.6236138148278709,26665.51724137931,2238.551724137931,18.82758620689655,1.0,0.0,1,0
2026-08-07,10.20.0.52,13.107.42.12,12,5683.75725,12955.909385273766,2.279462126091639,0.16666666666666666,3088.0,0.5802012240405314,20099.0,1970.0833333333333,20.583333333333332,1.0,0.0,1,0
2026-08-07,10.20.0.52,142.250.74.14,6,11979.121333333334,19764.26019095258,1.6498923118806859,0.0,3457.1666666666665,0.5279236203401934,31605.0,1292.0,23.833333333333332,1.0,0.0,1,0
2026-08-07,10.20.0.52,151.101.1.69,18,3400.7015555555554,6676.021357836668,1.963130621365579,0.0,3768.6111111111113,0.6380229115729783,35389.666666666664,2082.3888888888887,17.61111111111111,0.5,0.0,2,0
2026-08-07,10.20.0.52,17.253.144.10,8,11040.138125000001,11278.68104849219,1.0216068785364214,0.0,3559.25,0.7983924732144523,37228.625,2036.25,13.625,1.0,0.125,1,0
2026-08-07,10.20.0.52,172.217.20.174,12,7796.124666666667,10301.318855240992,1.3213383951241318,0.0,4127.666666666667,0.7170057220379888,25562.5,2468.9166666666665,15.166666666666666,1.0,0.08333333333333333,1,0
2026-08-07,10.20.0.52,192.0.2.20,2,54066.0325,39778.0435,0.7357307658926148,0.0,1501.5,0.01898101898101898,54434.0,2613.0,10.0,0.5,0.0,2,0
2026-08-07,10.20.0.52,192.0.2.30,2,38645.352999999996,35117.335,0.908707833513644,0.0,2810.5,0.1492616972069027,43686.5,2517.5,16.0,1.0,0.0,1,0
2026-08-07,10.20.0.52,192.0.2.50,2,86682.9015,79018.1055,0.9115766100653656,0.0,1948.5,0.9928149858865795,79054.0,2375.5,3.0,0.5,0.0,2,0
2026-08-07,10.20.0.52,198.51.100.10,7,12294.174571428573,19712.229128532243,1.6033796343142137,0.14285714285714285,3022.8571428571427,0.6918134995662564,23912.571428571428,1549.5714285714287,13.0,0.42857142857142855,0.0,2,0
2026-08-07,10.20.0.52,203.0.113.25,4,18653.34775,22953.04610347296,1.2305054519488576,0.0,1877.0,0.8932882899493008,19827.25,2208.0,19.0,0.25,0.0,2,0
2026-08-07,10.20.0.52,203.0.113.50,98,879.0408163265306,111.67119903185046,0.12703755839065475,0.9489795918367347,1503.438775510204,0.5883320630206947,4744.326530612245,711.1632653061224,6.387755102040816,1.0,0.32653061224489793,1,0
2026-08-07,10.20.0.52,23.215.0.136,24,3825.4665833333333,10674.062833319334,2.7902642986933253,0.08333333333333333,3381.9583333333335,0.9284155724437497,43413.0,2417.2083333333335,17.875,0.5416666666666666,0.0,2,0
2026-08-07,10.20.0.52,52.85.12.44,31,2996.1432258064515,7197.227053888156,2.4021638858572683,0.16129032258064516,4029.1612903225805,0.5635031740498652,34284.48387096774,1592.5483870967741,17.258064516129032,1.0,0.03225806451612903,1,0
2026-08-07,10.20.0.53,104.18.32.47,9,8883.153777777778,16417.183702518774,1.848125577155743,0.1111111111111111,4084.3333333333335,0.48315156131685716,26463.222222222223,1709.6666666666667,15.88888888888889,1.0,0.0,1,0
2026-08-07,10.20.0.53,104.26.10.78,9,9756.559666666666,12009.44849563787,1.2309101677170293,0.1111111111111111,4351.0,0.4010623428906723,34251.666666666664,2013.5555555555557,18.77777777777778,1.0,0.1111111111111111,1,0
2026-08-07,10.20.0.53,13.107.42.12,6,14023.660000000002,19214.353439996976,1.3701382834436213,0.3333333333333333,5176.666666666667,0.33830759915980657,42549.0,2128.5,23.0,1.0,0.0,1,0
2026-08-07,10.20.0.53,142.250.74.14,151,722.5963178807947,1850.9467258522268,2.5615224988699343,0.8874172185430463,1571.6423841059602,0.5573402977534204,6438.682119205298,719.4701986754967,7.132450331125828,1.0,0.31125827814569534,1,0
2026-08-07,10.20.0.53,151.101.1.69,12,5458.991083333333,6863.76041748521,1.2573313113554503,0.0,4118.083333333333,0.5284310498594941,29130.75,1646.4166666666667,15.083333333333334,0.3333333333333333,0.0,2,0
2026-08-07,10.20.0.53,17.253.144.10,6,17028.344999999998,19566.016858510142,1.1490263357073245,0.0,5403.0,0.4972407838466256,30433.5,2666.3333333333335,14.166666666666666,1.0,0.16666666666666666,1,0
2026-08-07,10.20.0.53,172.217.20.174,26,3733.4664230769226,7568.558336864295,2.027220143211224,0.0,4397.653846153846,0.6300693048271941,33896.230769230766,2101.923076923077,16.692307692307693,1.0,0.038461538461538464,1,0
2026-08-07,10.20.0.53,192.0.2.50,2,81625.8435,74027.4845,0.9069123371447917,0.0,1476.0,0.4749322493224932,40294.5,5477.0,19.5,0.5,0.0,2,0
2026-08-07,10.20.0.53,198.51.100.10,4,25220.92075,36034.98988788348,1.4287737646486787,0.5,4369.0,0.4638975708458664,43368.5,1794.25,22.5,0.25,0.0,2,0
2026-08-07,10.20.0.53,198.51.100.20,5,20630.321799999998,27218.15067320201,1.3193274897535536,0.2,4150.4,0.28382273047728884,44322.6,931.2,23.2,1.0,0.0,1,0
2026-08-07,10.20.0.53,203.0.113.50,5,19389.81,15734.987093611498,0.8115080598320199,0.2,3722.8,0.2325175066082545,12563.4,2427.4,20.6,1.0,0.2,1,0
2026-08-07,10.20.0.53,23.215.0.136,9,10018.141444444445,16083.45436261263,1.6054329489959138,0.1111111111111111,4409.333333333333,0.8978387484436322,35722.555555555555,1822.5555555555557,21.77777777777778,0.4444444444444444,0.0,2,0
2026-08-07,10.20.0.53,52.85.12.44,15,5550.6992,11235.380745754399,2.024137922255704,0.2,2066.866666666667,0.9752998111207734,41934.46666666667,1630.2,19.533333333333335,1.0,0.0,1,0
2026-08-07,10.20.0.54,104.18.32.47,4,27087.148,36032.296842335105,1.3302359053206747,0.0,3767.0,0.762208555284477,9138.75,1842.0,21.25,1.0,0.0,1,0
2026-08-07,10.20.0.54,104.26.10.78,21,4741.548,8707.641311127583,1.836455375149125,0.047619047619047616,4383.142857142857,0.5842038341604219,33780.71428571428,1947.857142857143,15.571428571428571,1.0,0.047619047619047616,1,0
2026-08-07,10.20.0.54,13.107.42.12,6,14173.211000000001,22319.390926332704,1.574758953799016,0.0,4773.166666666667,0.614390711915728,39557.833333333336,2106.5,18.0,1.0,0.0,1,0
2026-08-07,10.20.0.54,142.250.74.14,20,4145.1624,7661.575241932956,1.8483172678428608,0.15,3271.5,0.7932356923250127,26760.8,1691.1,18.65,1.0,0.05,1,0
2026-08-07,10.20.0.54,151.101.1.69,28,2571.3822499999997,4226.002470136344,1.6434750104292524,0.07142857142857142,4488.571428571428,0.555636511158802,28058.14285714286,2129.8214285714284,17.571428571428573,0.5714285714285714,0.07142857142857142,2,0
2026-08-07,10.20.0.54,17.253.144.10,6,14757.229,17651.27193942699,1.196110187043041,0.0,3989.3333333333335,0.5124672434603353,21767.333333333332,1063.6666666666667,19.5,1.0,0.16666666666666666,1,0
2026-08-07,10.20.0.54,172.217.20.174,21,4425.132857142858,9313.405942394555,2.1046613159560303,0.047619047619047616,3559.809523809524,0.7477163563768339,28007.14285714286,2128.2380952380954,19.19047619047619,1.0,0.0,1,0
2026-08-07,10.20.0.54,192.0.2.20,3,38814.52966666667,32944.00050678684,0.8487543399264387,0.3333333333333333,4614.0,0.40228542039147314,49302.666666666664,1567.0,19.666666666666668,0.3333333333333333,0.0,1,0
2026-08-07,10.20.0.54,192.0.2.40,3,34544.526333333335,45547.92189988299,1.3185279039687412,0.3333333333333333,4599.0,0.7145930959203827,49073.666666666664,2680.3333333333335,18.0,0.3333333333333333,0.0,2,0
2026-08-07,10.20.0.54,192.0.2.50,1,80759.46,0.0,0.0,1.0,6269.0,0.0,125500.0,1600.0,21.0,0.0,0.0,1,0
2026-08-07,10.20.0.54,198.51.100.10,4,20124.453999999998,10708.65437130219,0.5321214861929765,0.0,4517.5,0.3688885655290074,23523.0,1885.5,19.0,0.0,0.25,1,0
2026-08-07,10.20.0.54,203.0.113.25,3,27590.136,38143.121857352475,1.3824912590989937,0.3333333333333333,4364.0,0.7377480219293762,11313.0,1366.6666666666667,19.333333333333332,0.0,0.0,2,0
2026-08-07,10.20.0.54,203.0.113.50,3,29349.972333333335,21619.76938690613,0.7366197535509137,0.6666666666666666,5578.0,0.5700048521961347,37105.333333333336,1387.0,16.666666666666668,1.0,0.0,1,0
2026-08-07,10.20.0.54,23.215.0.136,27,3137.5024814814815,6344.097311961672,2.022021448399328,0.037037037037037035,3757.3703703703704,0.6704743698175828,39450.555555555555,2033.851851851852,18.814814814814813,0.6666666666666666,0.037037037037037035,2,0
2026-08-07,10.20.0.54,52.85.12.44,22,4129.380045454545,11436.179908338932,2.7694665500520874,0.13636363636363635,3611.5454545454545,0.6633150997936303,33792.5,2100.090909090909,14.772727272727273,1.0,0.0,1,0
2026-08-07,10.20.0.55,104.18.32.47,48,2366.1126458333333,3897.9485027794985,1.6474061408883853,0.9375,1371.8125,0.25228129969287727,4534.3125,724.2916666666666,6.770833333333333,1.0,0.3333333333333333,1,0
2026-08-07,10.20.0.55,104.26.10.78,31,2754.171516129032,9204.138628613722,3.3418901381821233,0.03225806451612903,4520.258064516129,0.6187554319831443,33742.74193548387,2555.7419354838707,16.096774193548388,1.0,0.0,1,0
2026-08-07,10.20.0.55,13.107.42.12,8,11013.695125,15536.054533635257,1.410612365542056,0.0,2897.5,0.9799472369657324,16352.875,1082.25,10.125,1.0,0.0,1,0
2026-08-07,10.20.0.55,142.250.74.14,15,4305.312533333333,8404.707601863613,1.9521713085382855,0.13333333333333333,4571.266666666666,0.5241913876609517,35711.26666666667,2082.4,17.266666666666666,1.0,0.0,1,0
2026-08-07,10.20.0.55,151.101.1.69,12,5824.862666666667,6159.5933195536845,1.0574658446116758,0.16666666666666666,3630.5833333333335,0.5717847510406313,30237.666666666668,1340.75,22.416666666666668,0.4166666666666667,0.08333333333333333,2,0
2026-08-07,10.20.0.55,17.253.144.10,5,14614.5418,20884.58056130407,1.4290273925183248,0.2,2676.8,0.6232072754271772,65894.2,1528.6,24.0,1.0,0.0,1,0
2026-08-07,10.20.0.55,172.217.20.174,20,4241.04475,7378.728096577681,1.7398373588436389,0.1,3087.55,0.6608045782315854,33617.8,1861.85,18.6,1.0,0.05,1,0
2026-08-07,10.20.0.55,192.0.2.10,1,277968.389,0.0,0.0,1.0,4618.0,0.0,1.0,3320.0,9.0,1.0,0.0,1,0
2026-08-07,10.20.0.55,192.0.2.40,3,29678.876999999997,32464.086768639598,1.0938448502832367,0.3333333333333333,1285.6666666666667,1.413113577751078,47982.666666666664,2445.0,17.0,0.0,0.0,2,0
2026-08-07,10.20.0.55,192.0.2.50,1,71043.033,0.0,0.0,1.0,3685.0,0.0,1.0,4519.0,14.0,0.0,0.0,1,0
